"Plot Title: PPW1350_10319261"
"#1 Day","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319261, SEN S/N: 10319261)","RH, % (LGR S/N: 10319261, SEN S/N: 10319261)","Coupler Detached (LGR S/N: 10319261)","Coupler Attached (LGR S/N: 10319261)","Stopped (LGR S/N: 10319261)","End Of File (LGR S/N: 10319261)"
434,01/20/15 02:00:00 PM,12.968,75.365,,,,
435,01/20/15 02:30:00 PM,13.786,74.803,,,,
436,01/20/15 03:00:00 PM,14.337,69.822,,,,
437,01/20/15 03:30:00 PM,14.385,71.607,,,,
438,01/20/15 04:00:00 PM,14.290,73.606,,,,
439,01/20/15 04:30:00 PM,13.930,75.647,,,,
440,01/20/15 05:00:00 PM,13.786,80.005,,,,
441,01/20/15 05:30:00 PM,13.257,80.384,,,,
442,01/20/15 06:00:00 PM,12.147,85.624,,,,
443,01/20/15 06:30:00 PM,11.102,88.810,,,,
444,01/20/15 07:00:00 PM,10.492,88.843,,,,
445,01/20/15 07:30:00 PM,9.756,89.597,,,,
446,01/20/15 08:00:00 PM,9.213,91.550,,,,
447,01/20/15 08:30:00 PM,8.717,93.029,,,,
448,01/20/15 09:00:00 PM,7.970,93.821,,,,
449,01/20/15 09:30:00 PM,7.393,95.123,,,,
450,01/20/15 10:00:00 PM,7.091,96.137,,,,
451,01/20/15 10:30:00 PM,6.661,96.589,,,,
452,01/20/15 11:00:00 PM,6.535,97.393,,,,
453,01/20/15 11:30:00 PM,6.560,98.234,,,,
454,01/21/15 12:00:00 AM,6.255,96.873,,,,
455,01/21/15 12:30:00 AM,5.205,97.709,,,,
456,01/21/15 01:00:00 AM,5.437,100.000,,,,
457,01/21/15 01:30:00 AM,5.334,98.549,,,,
458,01/21/15 02:00:00 AM,5.231,98.787,,,,
459,01/21/15 02:30:00 AM,4.714,98.980,,,,
460,01/21/15 03:00:00 AM,4.454,98.665,,,,
461,01/21/15 03:30:00 AM,3.985,99.111,,,,
462,01/21/15 04:00:00 AM,4.037,99.270,,,,
463,01/21/15 04:30:00 AM,4.688,100.000,,,,
464,01/21/15 05:00:00 AM,5.231,100.000,,,,
465,01/21/15 05:30:00 AM,5.128,100.000,,,,
466,01/21/15 06:00:00 AM,5.898,100.000,,,,
467,01/21/15 06:30:00 AM,4.194,97.379,,,,
468,01/21/15 07:00:00 AM,4.089,100.000,,,,
469,01/21/15 07:30:00 AM,4.506,100.000,,,,
470,01/21/15 08:00:00 AM,5.514,100.000,,,,
471,01/21/15 08:30:00 AM,5.488,100.000,,,,
472,01/21/15 09:00:00 AM,5.591,100.000,,,,
473,01/21/15 09:30:00 AM,5.693,100.000,,,,
474,01/21/15 10:00:00 AM,5.616,100.000,,,,
475,01/21/15 10:30:00 AM,5.745,100.000,,,,
476,01/21/15 11:00:00 AM,5.898,100.000,,,,
477,01/21/15 11:30:00 AM,7.619,100.000,,,,
478,01/21/15 12:00:00 PM,8.668,99.904,,,,
479,01/21/15 12:30:00 PM,10.247,90.394,,,,
480,01/21/15 01:00:00 PM,11.273,84.966,,,,
481,01/21/15 01:30:00 PM,11.953,83.489,,,,
482,01/21/15 02:00:00 PM,12.847,77.761,,,,
483,01/21/15 02:30:00 PM,12.799,76.280,,,,
484,01/21/15 03:00:00 PM,13.810,76.014,,,,
485,01/21/15 03:30:00 PM,14.505,68.586,,,,
486,01/21/15 04:00:00 PM,14.721,72.869,,,,
487,01/21/15 04:30:00 PM,14.481,77.327,,,,
488,01/21/15 05:00:00 PM,14.170,79.703,,,,
489,01/21/15 05:30:00 PM,13.546,82.198,,,,
490,01/21/15 06:00:00 PM,12.485,85.891,,,,
491,01/21/15 06:30:00 PM,11.297,89.146,,,,
492,01/21/15 07:00:00 PM,10.222,90.414,,,,
493,01/21/15 07:30:00 PM,9.410,93.108,,,,
494,01/21/15 08:00:00 PM,8.866,94.032,,,,
495,01/21/15 08:30:00 PM,8.369,95.059,,,,
496,01/21/15 09:00:00 PM,8.020,95.566,,,,
497,01/21/15 09:30:00 PM,7.569,96.937,,,,
498,01/21/15 10:00:00 PM,7.419,97.440,,,,
499,01/21/15 10:30:00 PM,7.469,98.439,,,,
500,01/21/15 11:00:00 PM,7.469,98.291,,,,
501,01/21/15 11:30:00 PM,7.066,98.032,,,,
502,01/22/15 12:00:00 AM,6.204,97.743,,,,
503,01/22/15 12:30:00 AM,5.668,97.887,,,,
504,01/22/15 01:00:00 AM,5.591,99.277,,,,
505,01/22/15 01:30:00 AM,5.488,99.780,,,,
506,01/22/15 02:00:00 AM,5.924,100.000,,,,
507,01/22/15 02:30:00 AM,5.488,98.422,,,,
508,01/22/15 03:00:00 AM,5.282,99.818,,,,
509,01/22/15 03:30:00 AM,5.796,99.723,,,,
510,01/22/15 04:00:00 AM,5.282,99.746,,,,
511,01/22/15 04:30:00 AM,7.770,98.227,,,,
512,01/22/15 05:00:00 AM,4.999,97.652,,,,
513,01/22/15 05:30:00 AM,4.844,100.000,,,,
514,01/22/15 06:00:00 AM,4.999,99.302,,,,
515,01/22/15 06:30:00 AM,5.024,99.961,,,,
516,01/22/15 07:00:00 AM,4.895,99.924,,,,
517,01/22/15 07:30:00 AM,5.437,100.000,,,,
518,01/22/15 08:00:00 AM,6.153,100.000,,,,
519,01/22/15 08:30:00 AM,5.411,100.000,,,,
520,01/22/15 09:00:00 AM,5.102,100.000,,,,
521,01/22/15 09:30:00 AM,5.385,100.000,,,,
522,01/22/15 10:00:00 AM,7.945,96.095,,,,
523,01/22/15 10:30:00 AM,9.509,85.348,,,,
524,01/22/15 11:00:00 AM,10.736,81.406,,,,
525,01/22/15 11:30:00 AM,11.783,78.665,,,,
526,01/22/15 12:00:00 PM,13.209,72.033,,,,
527,01/22/15 12:30:00 PM,14.242,69.056,,,,
528,01/22/15 01:00:00 PM,15.247,62.811,,,,
529,01/22/15 01:30:00 PM,16.272,58.527,,,,
530,01/22/15 02:00:00 PM,17.701,51.581,,,,
531,01/22/15 02:30:00 PM,18.699,49.911,,,,
532,01/22/15 03:00:00 PM,19.413,48.750,,,,
533,01/22/15 03:30:00 PM,19.436,52.754,,,,
534,01/22/15 04:00:00 PM,19.579,54.323,,,,
535,01/22/15 04:30:00 PM,19.151,60.130,,,,
536,01/22/15 05:00:00 PM,19.865,56.767,,,,
537,01/22/15 05:30:00 PM,18.818,62.964,,,,
538,01/22/15 06:00:00 PM,17.130,72.310,,,,
539,01/22/15 06:30:00 PM,15.867,76.776,,,,
540,01/22/15 07:00:00 PM,14.912,77.975,,,,
541,01/22/15 07:30:00 PM,14.218,76.797,,,,
542,01/22/15 08:00:00 PM,14.888,71.361,,,,
543,01/22/15 08:30:00 PM,15.461,69.457,,,,
544,01/22/15 09:00:00 PM,15.031,71.159,,,,
545,01/22/15 09:30:00 PM,13.786,75.897,,,,
546,01/22/15 10:00:00 PM,13.064,76.251,,,,
547,01/22/15 10:30:00 PM,12.582,79.798,,,,
548,01/22/15 11:00:00 PM,12.582,74.363,,,,
549,01/22/15 11:30:00 PM,13.064,73.926,,,,
550,01/23/15 12:00:00 AM,12.703,64.197,,,,
551,01/23/15 12:30:00 AM,17.415,35.356,,,,
552,01/23/15 01:00:00 AM,17.510,40.961,,,,
553,01/23/15 01:30:00 AM,14.912,57.712,,,,
554,01/23/15 02:00:00 AM,13.738,63.233,,,,
555,01/23/15 02:30:00 AM,12.992,64.481,,,,
556,01/23/15 03:00:00 AM,13.401,63.792,,,,
557,01/23/15 03:30:00 AM,13.642,62.363,,,,
558,01/23/15 04:00:00 AM,13.690,59.675,,,,
559,01/23/15 04:30:00 AM,13.497,61.542,,,,
560,01/23/15 05:00:00 AM,13.594,61.144,,,,
561,01/23/15 05:30:00 AM,13.930,59.505,,,,
562,01/23/15 06:00:00 AM,12.968,66.773,,,,
563,01/23/15 06:30:00 AM,12.243,68.971,,,,
564,01/23/15 07:00:00 AM,12.243,70.852,,,,
565,01/23/15 07:30:00 AM,11.467,73.690,,,,
566,01/23/15 08:00:00 AM,11.662,73.140,,,,
567,01/23/15 08:30:00 AM,12.437,70.577,,,,
568,01/23/15 09:00:00 AM,12.727,68.487,,,,
569,01/23/15 09:30:00 AM,13.786,65.029,,,,
570,01/23/15 10:00:00 AM,14.337,64.070,,,,
571,01/23/15 10:30:00 AM,13.834,66.319,,,,
572,01/23/15 11:00:00 AM,14.409,61.841,,,,
573,01/23/15 11:30:00 AM,15.819,58.727,,,,
574,01/23/15 12:00:00 PM,15.796,62.696,,,,
575,01/23/15 12:30:00 PM,16.487,60.514,,,,
576,01/23/15 01:00:00 PM,17.296,57.870,,,,
577,01/23/15 01:30:00 PM,17.701,57.325,,,,
578,01/23/15 02:00:00 PM,19.127,50.155,,,,
579,01/23/15 02:30:00 PM,19.888,50.884,,,,
580,01/23/15 03:00:00 PM,19.888,54.770,,,,
581,01/23/15 03:30:00 PM,20.079,53.652,,,,
582,01/23/15 04:00:00 PM,19.436,55.012,,,,
583,01/23/15 04:30:00 PM,19.056,57.532,,,,
584,01/23/15 05:00:00 PM,18.557,64.531,,,,
585,01/23/15 05:30:00 PM,17.701,66.688,,,,
586,01/23/15 06:00:00 PM,15.915,73.617,,,,
587,01/23/15 06:30:00 PM,14.433,76.814,,,,
588,01/23/15 07:00:00 PM,13.112,80.709,,,,
589,01/23/15 07:30:00 PM,12.268,81.884,,,,
590,01/23/15 08:00:00 PM,11.589,83.781,,,,
591,01/23/15 08:30:00 PM,11.346,86.206,,,,
592,01/23/15 09:00:00 PM,10.785,87.209,,,,
593,01/23/15 09:30:00 PM,10.443,88.987,,,,
594,01/23/15 10:00:00 PM,10.198,90.071,,,,
595,01/23/15 10:30:00 PM,10.026,90.649,,,,
596,01/23/15 11:00:00 PM,9.509,91.831,,,,
597,01/23/15 11:30:00 PM,9.509,92.522,,,,
598,01/24/15 12:00:00 AM,9.213,92.292,,,,
599,01/24/15 12:30:00 AM,8.990,93.507,,,,
600,01/24/15 01:00:00 AM,8.220,92.239,,,,
601,01/24/15 01:30:00 AM,7.619,94.958,,,,
602,01/24/15 02:00:00 AM,7.870,95.726,,,,
603,01/24/15 02:30:00 AM,7.720,95.685,,,,
604,01/24/15 03:00:00 AM,7.066,94.009,,,,
605,01/24/15 03:30:00 AM,6.484,96.096,,,,
606,01/24/15 04:00:00 AM,6.306,96.492,,,,
607,01/24/15 04:30:00 AM,6.153,97.778,,,,
608,01/24/15 05:00:00 AM,5.539,97.019,,,,
609,01/24/15 05:30:00 AM,5.385,97.857,,,,
610,01/24/15 06:00:00 AM,4.844,97.462,,,,
611,01/24/15 06:30:00 AM,4.766,98.365,,,,
612,01/24/15 07:00:00 AM,4.324,99.304,,,,
613,01/24/15 07:30:00 AM,4.272,99.120,,,,
614,01/24/15 08:00:00 AM,3.932,99.288,,,,
615,01/24/15 08:30:00 AM,3.380,98.963,,,,
616,01/24/15 09:00:00 AM,3.643,100.000,,,,
617,01/24/15 09:30:00 AM,4.376,100.000,,,,
618,01/24/15 10:00:00 AM,5.898,100.000,,,,
619,01/24/15 10:30:00 AM,7.217,100.000,,,,
620,01/24/15 11:00:00 AM,7.870,97.515,,,,
621,01/24/15 11:30:00 AM,9.064,94.134,,,,
622,01/24/15 12:00:00 PM,10.785,90.400,,,,
623,01/24/15 12:30:00 PM,11.516,86.194,,,,
624,01/24/15 01:00:00 PM,12.316,84.888,,,,
625,01/24/15 01:30:00 PM,12.654,80.690,,,,
626,01/24/15 02:00:00 PM,14.122,76.554,,,,
627,01/24/15 02:30:00 PM,14.840,75.270,,,,
628,01/24/15 03:00:00 PM,16.106,70.011,,,,
629,01/24/15 03:30:00 PM,16.225,69.686,,,,
630,01/24/15 04:00:00 PM,16.511,67.500,,,,
631,01/24/15 04:30:00 PM,16.368,69.481,,,,
632,01/24/15 05:00:00 PM,16.177,75.259,,,,
633,01/24/15 05:30:00 PM,15.700,77.862,,,,
634,01/24/15 06:00:00 PM,14.673,81.601,,,,
635,01/24/15 06:30:00 PM,13.281,84.090,,,,
636,01/24/15 07:00:00 PM,12.195,86.886,,,,
637,01/24/15 07:30:00 PM,11.589,88.614,,,,
638,01/24/15 08:00:00 PM,11.370,90.364,,,,
639,01/24/15 08:30:00 PM,10.834,90.126,,,,
640,01/24/15 09:00:00 PM,10.369,91.974,,,,
641,01/24/15 09:30:00 PM,10.001,93.848,,,,
642,01/24/15 10:00:00 PM,9.558,94.594,,,,
643,01/24/15 10:30:00 PM,9.089,94.293,,,,
644,01/24/15 11:00:00 PM,8.693,95.797,,,,
645,01/24/15 11:30:00 PM,8.568,96.364,,,,
646,01/25/15 12:00:00 AM,7.970,96.251,,,,
647,01/25/15 12:30:00 AM,7.670,96.865,,,,
648,01/25/15 01:00:00 AM,7.619,97.421,,,,
649,01/25/15 01:30:00 AM,6.889,96.948,,,,
650,01/25/15 02:00:00 AM,7.041,98.956,,,,
651,01/25/15 02:30:00 AM,6.914,98.235,,,,
652,01/25/15 03:00:00 AM,6.914,99.189,,,,
653,01/25/15 03:30:00 AM,7.444,99.094,,,,
654,01/25/15 04:00:00 AM,7.444,97.595,,,,
655,01/25/15 04:30:00 AM,7.343,98.084,,,,
656,01/25/15 05:00:00 AM,6.813,98.648,,,,
657,01/25/15 05:30:00 AM,6.509,97.730,,,,
658,01/25/15 06:00:00 AM,6.051,97.847,,,,
659,01/25/15 06:30:00 AM,6.281,97.617,,,,
660,01/25/15 07:00:00 AM,5.360,97.557,,,,
661,01/25/15 07:30:00 AM,5.591,99.640,,,,
662,01/25/15 08:00:00 AM,5.076,94.996,,,,
663,01/25/15 08:30:00 AM,4.402,98.190,,,,
664,01/25/15 09:00:00 AM,5.154,100.000,,,,
665,01/25/15 09:30:00 AM,7.192,99.243,,,,
666,01/25/15 10:00:00 AM,6.357,98.275,,,,
667,01/25/15 10:30:00 AM,7.293,94.721,,,,
668,01/25/15 11:00:00 AM,7.720,98.459,,,,
669,01/25/15 11:30:00 AM,9.829,94.843,,,,
670,01/25/15 12:00:00 PM,10.883,88.808,,,,
671,01/25/15 12:30:00 PM,11.637,86.037,,,,
672,01/25/15 01:00:00 PM,12.751,75.935,,,,
673,01/25/15 01:30:00 PM,14.529,67.983,,,,
674,01/25/15 02:00:00 PM,15.724,61.911,,,,
675,01/25/15 02:30:00 PM,16.534,59.351,,,,
676,01/25/15 03:00:00 PM,17.177,61.824,,,,
677,01/25/15 03:30:00 PM,17.796,62.494,,,,
678,01/25/15 04:00:00 PM,17.962,64.280,,,,
679,01/25/15 04:30:00 PM,18.129,63.118,,,,
680,01/25/15 05:00:00 PM,17.486,68.933,,,,
681,01/25/15 05:30:00 PM,16.153,74.290,,,,
682,01/25/15 06:00:00 PM,14.912,77.194,,,,
683,01/25/15 06:30:00 PM,14.026,79.699,,,,
684,01/25/15 07:00:00 PM,13.449,82.122,,,,
685,01/25/15 07:30:00 PM,13.329,83.669,,,,
686,01/25/15 08:00:00 PM,13.064,84.471,,,,
687,01/25/15 08:30:00 PM,12.799,85.269,,,,
688,01/25/15 09:00:00 PM,12.630,86.298,,,,
689,01/25/15 09:30:00 PM,12.195,87.575,,,,
690,01/25/15 10:00:00 PM,12.050,88.727,,,,
691,01/25/15 10:30:00 PM,11.832,89.225,,,,
692,01/25/15 11:00:00 PM,11.662,90.098,,,,
693,01/25/15 11:30:00 PM,11.613,89.877,,,,
694,01/26/15 12:00:00 AM,10.883,91.383,,,,
695,01/26/15 12:30:00 AM,10.687,92.261,,,,
696,01/26/15 01:00:00 AM,10.345,93.326,,,,
697,01/26/15 01:30:00 AM,10.443,94.142,,,,
698,01/26/15 02:00:00 AM,10.296,93.849,,,,
699,01/26/15 02:30:00 AM,10.100,94.712,,,,
700,01/26/15 03:00:00 AM,10.051,94.699,,,,
701,01/26/15 03:30:00 AM,9.854,95.304,,,,
702,01/26/15 04:00:00 AM,9.854,95.758,,,,
703,01/26/15 04:30:00 AM,9.435,95.947,,,,
704,01/26/15 05:00:00 AM,9.460,96.155,,,,
705,01/26/15 05:30:00 AM,9.682,96.641,,,,
706,01/26/15 06:00:00 AM,9.706,95.970,,,,
707,01/26/15 06:30:00 AM,9.262,96.802,,,,
708,01/26/15 07:00:00 AM,9.064,96.549,,,,
709,01/26/15 07:30:00 AM,8.965,96.971,,,,
710,01/26/15 08:00:00 AM,9.114,97.011,,,,
711,01/26/15 08:30:00 AM,9.509,95.967,,,,
712,01/26/15 09:00:00 AM,9.287,96.684,,,,
713,01/26/15 09:30:00 AM,9.558,96.983,,,,
714,01/26/15 10:00:00 AM,10.198,98.107,,,,
715,01/26/15 10:30:00 AM,10.736,96.575,,,,
716,01/26/15 11:00:00 AM,10.761,95.951,,,,
717,01/26/15 11:30:00 AM,11.248,93.638,,,,
718,01/26/15 12:00:00 PM,11.880,94.443,,,,
719,01/26/15 12:30:00 PM,12.847,93.951,,,,
720,01/26/15 01:00:00 PM,13.786,89.522,,,,
721,01/26/15 01:30:00 PM,14.625,82.002,,,,
722,01/26/15 02:00:00 PM,15.079,81.389,,,,
723,01/26/15 02:30:00 PM,15.031,80.883,,,,
724,01/26/15 03:00:00 PM,15.127,79.799,,,,
725,01/26/15 03:30:00 PM,15.270,76.764,,,,
726,01/26/15 04:00:00 PM,15.055,77.531,,,,
727,01/26/15 04:30:00 PM,14.792,79.284,,,,
728,01/26/15 05:00:00 PM,14.505,82.495,,,,
729,01/26/15 05:30:00 PM,14.242,82.735,,,,
730,01/26/15 06:00:00 PM,13.738,85.112,,,,
731,01/26/15 06:30:00 PM,12.871,86.115,,,,
732,01/26/15 07:00:00 PM,12.292,87.757,,,,
733,01/26/15 07:30:00 PM,12.122,88.876,,,,
734,01/26/15 08:00:00 PM,11.929,89.249,,,,
735,01/26/15 08:30:00 PM,11.710,90.345,,,,
736,01/26/15 09:00:00 PM,11.540,91.135,,,,
737,01/26/15 09:30:00 PM,11.370,91.713,,,,
738,01/26/15 10:00:00 PM,11.151,92.097,,,,
739,01/26/15 10:30:00 PM,10.932,92.735,,,,
740,01/26/15 11:00:00 PM,10.712,93.140,,,,
741,01/26/15 11:30:00 PM,10.394,93.441,,,,
742,01/27/15 12:00:00 AM,10.051,93.734,,,,
743,01/27/15 12:30:00 AM,9.583,94.423,,,,
744,01/27/15 01:00:00 AM,9.262,95.449,,,,
745,01/27/15 01:30:00 AM,8.817,95.781,,,,
746,01/27/15 02:00:00 AM,8.643,96.982,,,,
747,01/27/15 02:30:00 AM,8.519,96.998,,,,
748,01/27/15 03:00:00 AM,8.469,97.581,,,,
749,01/27/15 03:30:00 AM,8.394,97.188,,,,
750,01/27/15 04:00:00 AM,8.469,98.076,,,,
751,01/27/15 04:30:00 AM,9.040,97.912,,,,
752,01/27/15 05:00:00 AM,8.841,98.303,,,,
753,01/27/15 05:30:00 AM,8.593,97.664,,,,
754,01/27/15 06:00:00 AM,9.089,98.347,,,,
755,01/27/15 06:30:00 AM,8.643,97.405,,,,
756,01/27/15 07:00:00 AM,8.070,97.965,,,,
757,01/27/15 07:30:00 AM,8.270,97.773,,,,
758,01/27/15 08:00:00 AM,8.891,98.885,,,,
759,01/27/15 08:30:00 AM,8.965,97.270,,,,
760,01/27/15 09:00:00 AM,8.817,96.581,,,,
761,01/27/15 09:30:00 AM,8.693,98.113,,,,
762,01/27/15 10:00:00 AM,9.657,95.453,,,,
763,01/27/15 10:30:00 AM,10.687,86.050,,,,
764,01/27/15 11:00:00 AM,11.662,82.533,,,,
765,01/27/15 11:30:00 AM,12.461,80.456,,,,
766,01/27/15 12:00:00 PM,13.786,70.721,,,,
767,01/27/15 12:30:00 PM,14.314,70.850,,,,
768,01/27/15 01:00:00 PM,15.223,68.487,,,,
769,01/27/15 01:30:00 PM,16.010,62.672,,,,
770,01/27/15 02:00:00 PM,16.796,61.463,,,,
771,01/27/15 02:30:00 PM,17.296,59.683,,,,
772,01/27/15 03:00:00 PM,17.843,57.802,,,,
773,01/27/15 03:30:00 PM,18.224,58.499,,,,
774,01/27/15 04:00:00 PM,18.557,55.774,,,,
775,01/27/15 04:30:00 PM,18.985,55.930,,,,
776,01/27/15 05:00:00 PM,18.557,64.441,,,,
777,01/27/15 05:30:00 PM,17.772,67.640,,,,
778,01/27/15 06:00:00 PM,16.320,73.098,,,,
779,01/27/15 06:30:00 PM,14.745,76.066,,,,
780,01/27/15 07:00:00 PM,13.497,79.970,,,,
781,01/27/15 07:30:00 PM,12.727,82.340,,,,
782,01/27/15 08:00:00 PM,12.050,84.746,,,,
783,01/27/15 08:30:00 PM,11.492,84.482,,,,
784,01/27/15 09:00:00 PM,10.883,87.022,,,,
785,01/27/15 09:30:00 PM,10.320,87.701,,,,
786,01/27/15 10:00:00 PM,10.001,88.722,,,,
787,01/27/15 10:30:00 PM,9.682,91.078,,,,
788,01/27/15 11:00:00 PM,9.509,92.215,,,,
789,01/27/15 11:30:00 PM,9.163,92.840,,,,
790,01/28/15 12:00:00 AM,8.593,93.251,,,,
791,01/28/15 12:30:00 AM,8.020,94.664,,,,
792,01/28/15 01:00:00 AM,7.970,94.852,,,,
793,01/28/15 01:30:00 AM,7.870,95.426,,,,
794,01/28/15 02:00:00 AM,7.770,94.472,,,,
795,01/28/15 02:30:00 AM,7.519,94.731,,,,
796,01/28/15 03:00:00 AM,7.293,95.968,,,,
797,01/28/15 03:30:00 AM,7.494,96.271,,,,
798,01/28/15 04:00:00 AM,6.763,95.277,,,,
799,01/28/15 04:30:00 AM,6.560,96.067,,,,
800,01/28/15 05:00:00 AM,6.813,97.075,,,,
801,01/28/15 05:30:00 AM,6.737,94.722,,,,
802,01/28/15 06:00:00 AM,6.484,96.120,,,,
803,01/28/15 06:30:00 AM,6.661,96.317,,,,
804,01/28/15 07:00:00 AM,8.145,90.688,,,,
805,01/28/15 07:30:00 AM,7.569,91.155,,,,
806,01/28/15 08:00:00 AM,6.408,95.480,,,,
807,01/28/15 08:30:00 AM,7.242,91.758,,,,
808,01/28/15 09:00:00 AM,6.026,94.781,,,,
809,01/28/15 09:30:00 AM,6.153,95.411,,,,
810,01/28/15 10:00:00 AM,8.965,79.607,,,,
811,01/28/15 10:30:00 AM,10.051,77.279,,,,
812,01/28/15 11:00:00 AM,11.297,68.022,,,,
813,01/28/15 11:30:00 AM,12.098,65.719,,,,
814,01/28/15 12:00:00 PM,13.064,65.368,,,,
815,01/28/15 12:30:00 PM,14.026,62.014,,,,
816,01/28/15 01:00:00 PM,15.127,55.447,,,,
817,01/28/15 01:30:00 PM,15.939,53.062,,,,
818,01/28/15 02:00:00 PM,16.701,49.239,,,,
819,01/28/15 02:30:00 PM,16.987,48.434,,,,
820,01/28/15 03:00:00 PM,17.677,51.019,,,,
821,01/28/15 03:30:00 PM,18.390,49.306,,,,
822,01/28/15 04:00:00 PM,18.557,51.544,,,,
823,01/28/15 04:30:00 PM,18.319,51.449,,,,
824,01/28/15 05:00:00 PM,17.558,60.868,,,,
825,01/28/15 05:30:00 PM,17.034,66.628,,,,
826,01/28/15 06:00:00 PM,15.939,71.936,,,,
827,01/28/15 06:30:00 PM,14.553,76.251,,,,
828,01/28/15 07:00:00 PM,13.425,78.631,,,,
829,01/28/15 07:30:00 PM,12.654,81.672,,,,
830,01/28/15 08:00:00 PM,11.929,82.890,,,,
831,01/28/15 08:30:00 PM,11.321,83.048,,,,
832,01/28/15 09:00:00 PM,10.712,84.088,,,,
833,01/28/15 09:30:00 PM,10.247,85.151,,,,
834,01/28/15 10:00:00 PM,9.805,87.524,,,,
835,01/28/15 10:30:00 PM,9.583,88.645,,,,
836,01/28/15 11:00:00 PM,8.941,90.066,,,,
837,01/28/15 11:30:00 PM,8.469,91.768,,,,
838,01/29/15 12:00:00 AM,8.170,92.481,,,,
839,01/29/15 12:30:00 AM,8.020,93.303,,,,
840,01/29/15 01:00:00 AM,7.770,94.346,,,,
841,01/29/15 01:30:00 AM,7.419,94.905,,,,
842,01/29/15 02:00:00 AM,7.645,91.174,,,,
843,01/29/15 02:30:00 AM,6.813,96.581,,,,
844,01/29/15 03:00:00 AM,6.484,93.454,,,,
845,01/29/15 03:30:00 AM,6.813,96.804,,,,
846,01/29/15 04:00:00 AM,6.509,91.746,,,,
847,01/29/15 04:30:00 AM,8.344,94.700,,,,
848,01/29/15 05:00:00 AM,8.145,84.630,,,,
849,01/29/15 05:30:00 AM,9.361,88.876,,,,
850,01/29/15 06:00:00 AM,8.095,93.500,,,,
851,01/29/15 06:30:00 AM,7.217,89.659,,,,
852,01/29/15 07:00:00 AM,6.102,95.397,,,,
853,01/29/15 07:30:00 AM,7.217,92.284,,,,
854,01/29/15 08:00:00 AM,5.796,94.570,,,,
855,01/29/15 08:30:00 AM,6.230,98.923,,,,
856,01/29/15 09:00:00 AM,9.089,89.406,,,,
857,01/29/15 09:30:00 AM,9.657,86.069,,,,
858,01/29/15 10:00:00 AM,10.369,83.233,,,,
859,01/29/15 10:30:00 AM,10.932,79.766,,,,
860,01/29/15 11:00:00 AM,11.516,78.745,,,,
861,01/29/15 11:30:00 AM,12.485,73.782,,,,
862,01/29/15 12:00:00 PM,13.666,69.868,,,,
863,01/29/15 12:30:00 PM,14.721,66.653,,,,
864,01/29/15 01:00:00 PM,15.700,64.688,,,,
865,01/29/15 01:30:00 PM,16.606,62.534,,,,
866,01/29/15 02:00:00 PM,17.701,57.537,,,,
867,01/29/15 02:30:00 PM,18.485,58.266,,,,
868,01/29/15 03:00:00 PM,18.937,51.316,,,,
869,01/29/15 03:30:00 PM,19.460,52.042,,,,
870,01/29/15 04:00:00 PM,19.722,53.012,,,,
871,01/29/15 04:30:00 PM,19.960,55.613,,,,
872,01/29/15 05:00:00 PM,19.032,61.077,,,,
873,01/29/15 05:30:00 PM,17.843,64.171,,,,
874,01/29/15 06:00:00 PM,16.630,68.746,,,,
875,01/29/15 06:30:00 PM,15.294,74.147,,,,
876,01/29/15 07:00:00 PM,14.218,74.750,,,,
877,01/29/15 07:30:00 PM,13.642,78.456,,,,
878,01/29/15 08:00:00 PM,12.775,80.635,,,,
879,01/29/15 08:30:00 PM,11.856,83.170,,,,
880,01/29/15 09:00:00 PM,11.370,86.610,,,,
881,01/29/15 09:30:00 PM,10.980,87.072,,,,
882,01/29/15 10:00:00 PM,11.248,87.453,,,,
883,01/29/15 10:30:00 PM,12.098,83.037,,,,
884,01/29/15 11:00:00 PM,17.605,33.805,,,,
885,01/29/15 11:30:00 PM,17.534,33.896,,,,
886,01/30/15 12:00:00 AM,18.747,30.110,,,,
887,01/30/15 12:30:00 AM,19.056,25.043,,,,
888,01/30/15 01:00:00 AM,18.319,28.176,,,,
889,01/30/15 01:30:00 AM,16.106,41.411,,,,
890,01/30/15 02:00:00 AM,14.385,44.125,,,,
891,01/30/15 02:30:00 AM,18.604,18.754,,,,
892,01/30/15 03:00:00 AM,18.913,18.290,,,,
893,01/30/15 03:30:00 AM,18.985,16.986,,,,
894,01/30/15 04:00:00 AM,19.270,16.206,,,,
895,01/30/15 04:30:00 AM,19.341,15.448,,,,
896,01/30/15 05:00:00 AM,19.270,15.271,,,,
897,01/30/15 05:30:00 AM,19.008,15.258,,,,
898,01/30/15 06:00:00 AM,19.080,15.400,,,,
899,01/30/15 06:30:00 AM,19.008,15.328,,,,
900,01/30/15 07:00:00 AM,13.834,39.693,,,,
901,01/30/15 07:30:00 AM,12.509,46.985,,,,
902,01/30/15 08:00:00 AM,10.761,52.385,,,,
903,01/30/15 08:30:00 AM,11.589,49.484,,,,
904,01/30/15 09:00:00 AM,11.394,49.672,,,,
905,01/30/15 09:30:00 AM,11.102,51.705,,,,
906,01/30/15 10:00:00 AM,12.727,42.230,,,,
907,01/30/15 10:30:00 AM,17.249,25.718,,,,
908,01/30/15 11:00:00 AM,16.082,34.803,,,,
909,01/30/15 11:30:00 AM,16.987,34.629,,,,
